Unnamed: 0,event_id,date,away_team,away_player,away_score,home_team,home_player,home_score,total_score,league,home_str,away_str,players,odd_over,odd_under,handicap,prob_over,prob_under,ev_over,ev_under,bet_type,bet_odd,bet_prob,bet_ev,hot_ev,minimum_line,minimum_odd,time_sent,lambda_pred,ended,raw_score,profit,result,canceled,sent,message_id,chat_id,edited,result_emoji,time_range,saved_on_excel,month,totally_processed,league_id
5565.0,9771480,2025-04-06 08:15:00,France,VENOM,1.0,Spain,VENUS,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5566.0,9771479,2025-04-06 08:25:00,PSG,BUTCHER,2.0,Real Madrid,DEZZY,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5567.0,9771481,2025-04-06 08:30:00,Spain,VENUS,2.0,England,MAGICIAN,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5568.0,9771496,2025-04-06 08:40:00,Bayern,GUARDIAN,3.0,Man City,VAPOR,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5569.0,9771497,2025-04-06 08:45:00,Portugal,TUSK,1.0,France,VENOM,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5570.0,9771634,2025-04-06 08:55:00,Portugal,DEZZY,2.0,England,VAPOR,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5571.0,9771635,2025-04-06 09:00:00,Tottenham,MAGICIAN,1.0,Newcastle,VENOM,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5572.0,9771658,2025-04-06 09:10:00,France,BUTCHER,1.0,Spain,GUARDIAN,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5573.0,9771659,2025-04-06 09:15:00,Arsenal,VENUS,0.0,Aston Villa,TUSK,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5574.0,9771806,2025-04-06 09:25:00,Spain,GUARDIAN,0.0,Portugal,DEZZY,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5575.0,9771807,2025-04-06 09:30:00,Aston Villa,TUSK,5.0,Tottenham,MAGICIAN,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5576.0,9771888,2025-04-06 09:40:00,England,VAPOR,0.0,France,BUTCHER,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5577.0,9771889,2025-04-06 09:45:00,Newcastle,VENOM,0.0,Arsenal,VENUS,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5578.0,9771932,2025-04-06 09:55:00,Spain,GUARDIAN,3.0,England,VAPOR,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5579.0,9771933,2025-04-06 10:00:00,Aston Villa,TUSK,1.0,Newcastle,VENOM,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5580.0,9771955,2025-04-06 10:10:00,France,BUTCHER,0.0,Portugal,DEZZY,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5581.0,9772085,2025-04-06 10:15:00,Arsenal,VENUS,3.0,Tottenham,MAGICIAN,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5582.0,9772083,2025-04-06 10:25:00,England,VAPOR,0.0,Portugal,DEZZY,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5583.0,9772086,2025-04-06 10:30:00,Newcastle,VENOM,2.0,Tottenham,MAGICIAN,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5584.0,9772084,2025-04-06 10:40:00,Spain,GUARDIAN,0.0,France,BUTCHER,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5585.0,9772132,2025-04-06 10:45:00,Aston Villa,TUSK,0.0,Arsenal,VENUS,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5586.0,9772211,2025-04-06 10:55:00,Portugal,DEZZY,0.0,Spain,GUARDIAN,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5587.0,9772212,2025-04-06 11:00:00,Tottenham,MAGICIAN,2.0,Aston Villa,TUSK,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5588.0,9772219,2025-04-06 11:10:00,France,BUTCHER,1.0,England,VAPOR,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5589.0,9772213,2025-04-06 11:15:00,Arsenal,VENUS,1.0,Newcastle,VENOM,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5590.0,9772297,2025-04-06 11:25:00,England,VAPOR,,Spain,GUARDIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5591.0,9772298,2025-04-06 11:30:00,Newcastle,VENOM,1.0,Aston Villa,TUSK,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5592.0,9772412,2025-04-06 11:40:00,Portugal,DEZZY,1.0,France,BUTCHER,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5593.0,9772467,2025-04-06 11:45:00,Tottenham,MAGICIAN,1.0,Arsenal,VENUS,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5594.0,9772534,2025-04-06 11:55:00,Newcastle,BUTCHER,1.0,Aston Villa,GUARDIAN,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5595.0,9772528,2025-04-06 12:00:00,Barcelona,VENUS,1.0,A.Madrid,TUSK,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5596.0,9772529,2025-04-06 12:15:00,Liverpool,MAGICIAN,0.0,Napoli,VENOM,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5597.0,9772553,2025-04-06 12:30:00,Napoli,VENOM,2.0,Barcelona,VENUS,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5598.0,9772555,2025-04-06 12:40:00,Aston Villa,GUARDIAN,1.0,Arsenal,DEZZY,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5599.0,9772556,2025-04-06 12:45:00,A.Madrid,TUSK,3.0,Liverpool,MAGICIAN,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600.0,9772615,2025-04-06 12:55:00,Tottenham,VAPOR,1.0,Aston Villa,GUARDIAN,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5601.0,9772616,2025-04-06 13:00:00,Napoli,VENOM,1.0,A.Madrid,TUSK,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5602.0,9772753,2025-04-06 13:10:00,Arsenal,DEZZY,2.0,Newcastle,BUTCHER,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5603.0,9773067,2025-04-06 13:15:00,Liverpool,MAGICIAN,2.0,Barcelona,VENUS,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5604.0,9773066,2025-04-06 13:25:00,Aston Villa,GUARDIAN,1.0,Newcastle,BUTCHER,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5605.0,9773068,2025-04-06 13:30:00,A.Madrid,TUSK,2.0,Barcelona,VENUS,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5606.0,9773085,2025-04-06 13:40:00,Tottenham,VAPOR,1.0,Arsenal,DEZZY,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5607.0,9773086,2025-04-06 13:45:00,Napoli,VENOM,2.0,Liverpool,MAGICIAN,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5608.0,9773091,2025-04-06 13:55:00,Newcastle,BUTCHER,1.0,Tottenham,VAPOR,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5609.0,9773092,2025-04-06 14:00:00,Barcelona,VENUS,2.0,Napoli,VENOM,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5610.0,9773164,2025-04-06 14:10:00,Arsenal,DEZZY,0.0,Aston Villa,GUARDIAN,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5611.0,9773165,2025-04-06 14:15:00,Liverpool,MAGICIAN,0.0,A.Madrid,TUSK,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5612.0,9773213,2025-04-06 14:25:00,Aston Villa,GUARDIAN,0.0,Tottenham,VAPOR,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613.0,9773215,2025-04-06 14:30:00,A.Madrid,TUSK,1.0,Napoli,VENOM,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5614.0,9773214,2025-04-06 14:40:00,Newcastle,BUTCHER,0.0,Arsenal,DEZZY,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5615.0,9773216,2025-04-06 14:45:00,Barcelona,VENUS,1.0,Liverpool,MAGICIAN,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5616.0,9773341,2025-04-06 14:55:00,Liverpool,VAPOR,2.0,A.Madrid,DEZZY,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5617.0,9773342,2025-04-06 15:00:00,Man City,VENOM,2.0,Real Madrid,MAGICIAN,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5618.0,9773376,2025-04-06 15:10:00,Barcelona,GUARDIAN,1.0,Napoli,BUTCHER,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5619.0,9773378,2025-04-06 15:15:00,Bayern,TUSK,1.0,PSG,VENUS,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5620.0,9773377,2025-04-06 15:25:00,Napoli,BUTCHER,2.0,Liverpool,VAPOR,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5621.0,9773379,2025-04-06 15:30:00,PSG,VENUS,0.0,Man City,VENOM,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5622.0,9773404,2025-04-06 15:40:00,A.Madrid,DEZZY,1.0,Barcelona,GUARDIAN,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623.0,9773405,2025-04-06 15:45:00,Real Madrid,MAGICIAN,3.0,Bayern,TUSK,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5624.0,9773429,2025-04-06 15:55:00,Napoli,BUTCHER,0.0,A.Madrid,DEZZY,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5625.0,9773540,2025-04-06 16:00:00,PSG,VENUS,3.0,Real Madrid,MAGICIAN,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5626.0,9773719,2025-04-06 16:10:00,Barcelona,GUARDIAN,1.0,Liverpool,VAPOR,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5627.0,9773720,2025-04-06 16:15:00,Bayern,TUSK,2.0,Man City,VENOM,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5628.0,9773740,2025-04-06 16:25:00,A.Madrid,DEZZY,0.0,Liverpool,VAPOR,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5629.0,9773741,2025-04-06 16:30:00,Real Madrid,MAGICIAN,0.0,Man City,VENOM,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630.0,9773803,2025-04-06 16:40:00,Napoli,BUTCHER,1.0,Barcelona,GUARDIAN,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631.0,9773811,2025-04-06 16:45:00,PSG,VENUS,1.0,Bayern,TUSK,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5632.0,9773805,2025-04-06 16:55:00,Liverpool,VAPOR,0.0,Napoli,BUTCHER,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5633.0,9773812,2025-04-06 17:00:00,Man City,VENOM,0.0,PSG,VENUS,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5634.0,9773806,2025-04-06 17:10:00,Barcelona,GUARDIAN,3.0,A.Madrid,DEZZY,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5635.0,9773836,2025-04-06 17:15:00,Bayern,TUSK,4.0,Real Madrid,MAGICIAN,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5636.0,9773873,2025-04-06 17:25:00,A.Madrid,DEZZY,1.0,Napoli,BUTCHER,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5637.0,9773875,2025-04-06 17:30:00,Real Madrid,MAGICIAN,5.0,PSG,VENUS,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5638.0,9773874,2025-04-06 17:40:00,Liverpool,VAPOR,2.0,Barcelona,GUARDIAN,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5639.0,9773876,2025-04-06 17:45:00,Man City,VENOM,1.0,Bayern,TUSK,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5640.0,9774211,2025-04-06 17:55:00,PSG,EXECUTIONER,1.0,Man City,DUSK,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5641.0,9774216,2025-04-06 18:00:00,England,DIVINE,1.0,France,DANTE,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5642.0,9774212,2025-04-06 18:10:00,Real Madrid,CATALYST,0.0,Bayern,JAEGER,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5643.0,9774217,2025-04-06 18:15:00,Portugal,THREAT,1.0,Spain,GREED,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5644.0,9774213,2025-04-06 18:25:00,Bayern,JAEGER,0.0,PSG,EXECUTIONER,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5645.0,9774218,2025-04-06 18:30:00,Spain,GREED,2.0,England,DIVINE,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5646.0,9774214,2025-04-06 18:40:00,Man City,DUSK,3.0,Real Madrid,CATALYST,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5647.0,9774219,2025-04-06 18:45:00,France,DANTE,1.0,Portugal,THREAT,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5648.0,9774215,2025-04-06 18:55:00,Bayern,JAEGER,2.0,Man City,DUSK,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5649.0,9774451,2025-04-06 19:00:00,Spain,GREED,2.0,France,DANTE,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5650.0,9774448,2025-04-06 19:10:00,Real Madrid,CATALYST,1.0,PSG,EXECUTIONER,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5651.0,9774452,2025-04-06 19:15:00,Portugal,THREAT,1.0,England,DIVINE,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5652.0,9774449,2025-04-06 19:25:00,Man City,DUSK,2.0,PSG,EXECUTIONER,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5653.0,9774453,2025-04-06 19:30:00,France,DANTE,2.0,England,DIVINE,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5654.0,9774450,2025-04-06 19:40:00,Bayern,JAEGER,0.0,Real Madrid,CATALYST,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5655.0,9774587,2025-04-06 19:45:00,Spain,GREED,3.0,Portugal,THREAT,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5656.0,9774585,2025-04-06 19:55:00,PSG,EXECUTIONER,1.0,Bayern,JAEGER,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5657.0,9774588,2025-04-06 20:00:00,England,DIVINE,2.0,Spain,GREED,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5658.0,9774586,2025-04-06 20:10:00,Real Madrid,CATALYST,1.0,Man City,DUSK,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5659.0,9774589,2025-04-06 20:15:00,Portugal,THREAT,0.0,France,DANTE,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5660.0,9774676,2025-04-06 20:22:40,Man City,DUSK,1.0,Bayern,JAEGER,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5661.0,9774686,2025-04-06 20:30:00,France,DANTE,3.0,Spain,GREED,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5662.0,9774685,2025-04-06 20:40:00,PSG,EXECUTIONER,0.0,Real Madrid,CATALYST,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5663.0,9774687,2025-04-06 20:45:00,England,DIVINE,1.0,Portugal,THREAT,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5664.0,9774722,2025-04-06 20:51:44,France,JAEGER,0.0,England,CATALYST,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5665.0,9774724,2025-04-06 20:54:34,Aston Villa,GREED,0.0,Tottenham,THREAT,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5666.0,9774727,2025-04-06 21:10:00,Portugal,DUSK,1.0,Spain,EXECUTIONER,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5667.0,9774728,2025-04-06 21:15:00,Arsenal,DANTE,2.0,Newcastle,DIVINE,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668.0,9774771,2025-04-06 21:25:00,Spain,EXECUTIONER,0.0,France,JAEGER,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5669.0,9774772,2025-04-06 21:30:00,Newcastle,DIVINE,2.0,Aston Villa,GREED,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5670.0,9774809,2025-04-06 21:40:00,England,CATALYST,0.0,Portugal,DUSK,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5671.0,9774810,2025-04-06 21:45:00,Tottenham,THREAT,1.0,Arsenal,DANTE,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5672.0,9774815,2025-04-06 21:55:00,Spain,EXECUTIONER,3.0,England,CATALYST,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5673.0,9774816,2025-04-06 22:00:00,Newcastle,DIVINE,0.0,Tottenham,THREAT,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5674.0,9774851,2025-04-06 22:10:00,Portugal,DUSK,0.0,France,JAEGER,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5675.0,9774853,2025-04-06 22:15:00,Arsenal,DANTE,2.0,Aston Villa,GREED,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5676.0,9774855,2025-04-06 22:25:00,England,CATALYST,0.0,France,JAEGER,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5677.0,9774877,2025-04-06 22:30:00,Tottenham,THREAT,1.0,Aston Villa,GREED,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5678.0,9774892,2025-04-06 22:40:00,Spain,EXECUTIONER,1.0,Portugal,DUSK,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5679.0,9774894,2025-04-06 22:45:00,Newcastle,DIVINE,2.0,Arsenal,DANTE,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5680.0,9774893,2025-04-06 22:55:00,France,JAEGER,0.0,Spain,EXECUTIONER,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5681.0,9774895,2025-04-06 23:00:00,Aston Villa,GREED,2.0,Newcastle,DIVINE,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5682.0,9774926,2025-04-06 23:10:00,Portugal,DUSK,1.0,England,CATALYST,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5683.0,9774928,2025-04-06 23:15:00,Arsenal,DANTE,0.0,Tottenham,THREAT,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5684.0,9774927,2025-04-06 23:25:00,England,CATALYST,1.0,Spain,EXECUTIONER,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5685.0,9774929,2025-04-06 23:30:00,Tottenham,THREAT,0.0,Newcastle,DIVINE,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5686.0,9774966,2025-04-06 23:40:08,France,JAEGER,1.0,Portugal,DUSK,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5687.0,9774968,2025-04-06 23:45:00,Aston Villa,GREED,1.0,Arsenal,DANTE,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5688.0,9774967,2025-04-06 23:55:00,Tottenham,DUSK,0.0,Arsenal,EXECUTIONER,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5689.0,9774969,2025-04-07 00:00:03,Barcelona,DANTE,1.0,A.Madrid,DIVINE,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5690.0,9775646,2025-04-07 00:09:40,Newcastle,JAEGER,1.0,Aston Villa,CATALYST,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5691.0,9775001,2025-04-07 00:15:00,Liverpool,GREED,0.0,Napoli,THREAT,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5692.0,9775000,2025-04-07 00:25:00,Aston Villa,CATALYST,0.0,Tottenham,DUSK,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5693.0,9775002,2025-04-07 00:30:00,Napoli,THREAT,2.0,Barcelona,DANTE,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5694.0,9775037,2025-04-07 00:40:00,Arsenal,EXECUTIONER,1.0,Newcastle,JAEGER,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5695.0,9775039,2025-04-07 00:45:00,A.Madrid,DIVINE,1.0,Liverpool,GREED,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5696.0,9775038,2025-04-07 00:55:00,Aston Villa,CATALYST,1.0,Arsenal,EXECUTIONER,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5697.0,9775046,2025-04-07 01:00:00,Napoli,THREAT,2.0,A.Madrid,DIVINE,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5698.0,9775091,2025-04-07 01:10:00,Newcastle,JAEGER,0.0,Tottenham,DUSK,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5699.0,9775093,2025-04-07 01:15:00,Liverpool,GREED,1.0,Barcelona,DANTE,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5700.0,9775092,2025-04-07 01:25:00,Arsenal,EXECUTIONER,0.0,Tottenham,DUSK,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5701.0,9775094,2025-04-07 01:30:00,A.Madrid,DIVINE,1.0,Barcelona,DANTE,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5702.0,9774998,2025-04-07 01:36:29,Aston Villa,CATALYST,1.0,Newcastle,JAEGER,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5703.0,9775640,2025-04-07 01:40:56,Napoli,THREAT,0.0,Liverpool,GREED,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5704.0,9775653,2025-04-07 01:55:06,Tottenham,DUSK,2.0,Aston Villa,CATALYST,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5705.0,9775654,2025-04-07 02:00:00,Barcelona,DANTE,1.0,Napoli,THREAT,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5706.0,9775677,2025-04-07 02:10:00,Newcastle,JAEGER,0.0,Arsenal,EXECUTIONER,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5707.0,9775678,2025-04-07 02:15:00,Liverpool,GREED,1.0,A.Madrid,DIVINE,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5708.0,9775679,2025-04-07 02:25:00,Arsenal,EXECUTIONER,1.0,Aston Villa,CATALYST,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5709.0,9775683,2025-04-07 02:30:00,A.Madrid,DIVINE,2.0,Napoli,THREAT,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5710.0,9775712,2025-04-07 02:40:00,Tottenham,DUSK,0.0,Newcastle,JAEGER,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5711.0,9775713,2025-04-07 02:45:00,Barcelona,DANTE,1.0,Liverpool,GREED,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5712.0,9775719,2025-04-07 02:55:00,Liverpool,CATALYST,0.0,Napoli,JAEGER,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5713.0,9775731,2025-04-07 03:00:00,Bayern,THREAT,1.0,Real Madrid,GREED,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5714.0,9775730,2025-04-07 03:10:00,A.Madrid,EXECUTIONER,0.0,Barcelona,DUSK,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5715.0,9775798,2025-04-07 03:15:00,Man City,DIVINE,2.0,PSG,DANTE,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
